117.0,124.88,124.09,116.66,157720.25,4.66,3.9,125.178,131.938,132.046,190942.43,189334.22,187246.39,2.55,4212.185,4294.375,4293.623,4188.569,6344706.5,76.546,1.81,4215.396,4132.092,4116.572,6715116.8,6245602.0,6196408.68,13882.436,14438.995,14438.995,13882.436,309272608.0,567.396,4.09,14014.869,13991.81,13971.53,317033507.2,324777240.0,326568123.64,8224.546,8532.63,8532.519,8224.546,26112390.0,318.475,3.88,8395.846,8458.508,8471.031,26147048.0,27982856.0,28097884.73,2443.12,2566.091,2566.091,2443.12,13370884.0,141.243,5.83,2476.2,2505.51,2510.163,13647926.6,14541753.8,14581610.55
123.0,129.9,129.53,123.0,171683.77,5.44,4.38,125.516,131.98,131.837,184602.33,189261.97,185949.51,2.78,4304.597,4400.193,4398.494,4297.951,6803051.0,104.871,2.44,4278.263,4172.46,4140.066,6849715.4,6307821.7,6246962.21,14529.244,14756.152,14749.133,14510.934,363904288.0,310.138,2.15,14235.374,14082.552,14036.33,327499529.6,325024747.2,329679470.67,8604.266,8781.379,8775.934,8604.266,31111500.0,243.415,2.85,8482.979,8493.287,8496.44,27160081.2,27856120.0,28349019.33,2610.738,2655.373,2634.931,2610.738,15618092.0,68.84,2.68,2514.838,2520.187,2520.56,13916345.2,14415459.0,14667984.0
130.9,131.0,124.12,120.6,163302.3,-5.41,-4.18,125.008,130.211,131.243,179454.4,185099.69,184207.41,2.64,4414.485,4444.41,4414.508,4358.844,6673446.5,16.014,0.36,4322.2,4218.157,4161.177,7081918.8,6389989.55,6279768.69,14842.205,14893.01,14743.217,14647.138,378663776.0,-5.916,-0.04,14390.457,14177.2,14090.706,351302265.6,328276068.8,333447494.15,8828.061,8936.132,8886.079,8766.997,34873584.0,110.145,1.25,8570.156,8553.871,8526.412,29438304.4,28163542.8,28850908.92,2656.177,2718.263,2706.185,2656.177,15689521.0,71.254,2.7,2559.209,2541.157,2534.839,14542871.4,14340850.1,14746563.77
120.4,124.5,121.48,117.0,215493.22,-2.64,-2.13,123.73,128.281,130.546,190493.47,190040.64,186442.12,3.49,4355.951,4416.376,4393.686,4318.119,6285550.0,-20.822,-0.47,4343.478,4254.095,4177.784,6935616.4,6534260.95,6280181.64,14615.535,14771.287,14598.695,14422.537,353165952.0,-144.522,-0.98,14480.328,14235.736,14126.991,355075206.4,334061873.6,334855955.43,8798.981,8936.222,8889.791,8745.795,32590894.0,3.712,0.04,8659.673,8590.931,8552.368,30691210.8,28781205.4,29118050.71,2689.907,2747.624,2734.75,2672.203,14680574.0,28.565,1.06,2613.361,2559.349,2549.119,14688913.8,14429686.8,14741850.21
126.0,126.73,121.44,119.5,152217.45,-0.04,-0.03,124.132,126.316,129.939,172083.4,190239.1,184160.47,2.46,4441.929,4529.735,4527.396,4441.929,6710885.0,133.71,3.04,4405.541,4294.663,4201.092,6563527.8,6615535.2,6308895.2,14749.024,14910.313,14809.424,14644.007,345252672.0,210.729,1.44,14667.893,14301.728,14172.486,350051859.2,335306331.2,335549069.87,8973.879,9070.93,8935.338,8881.595,30359212.0,45.547,0.51,8803.932,8612.953,8577.899,31009516.0,28824311.4,29200794.8,2781.597,2806.755,2747.497,2737.148,13642036.0,12.747,0.47,2677.891,2576.321,2562.344,14600221.4,14252308.6,14668529.27
121.0,121.38,109.3,109.3,205206.52,-12.14,-10.0,121.174,123.176,128.649,181580.65,186261.54,185475.85,3.32,4527.635,4572.391,4476.215,4432.904,7676764.0,-51.181,-1.13,4442.06,4328.728,4218.287,6829939.3,6772528.05,6394387.0,14946.95,14979.81,14707.245,14580.422,333952864.0,-102.179,-0.69,14721.543,14368.206,14205.909,354987910.4,336010708.8,335449307.0,8936.579,8953.813,8637.195,8551.202,30713964.0,-298.143,-3.34,8824.867,8610.357,8581.605,31929830.8,29038439.4,29295367.88,2764.406,2779.2,2687.974,2650.425,14416597.0,-59.523,-2.17,2702.267,2589.234,2570.196,14809364.0,14228645.3,14652783.5
106.0,119.78,119.36,106.0,200990.41,10.06,9.2,119.14,122.328,128.102,187441.98,186022.16,186388.47,3.25,4446.119,4499.945,4476.62,4398.639,5198342.0,0.405,0.01,4457.685,4367.974,4233.483,6508997.5,6679356.45,6324031.41,14669.217,14907.957,14871.952,14542.321,272506016.0,164.707,1.12,14746.107,14490.74,14245.088,336708256.0,332103892.8,331746760.47,8602.639,8822.783,8798.153,8566.555,23834624.0,160.958,1.86,8829.311,8656.145,8594.343,30474455.6,28817268.4,28974147.65,2693.481,2798.515,2797.524,2674.757,13890635.0,109.55,4.08,2734.786,2624.812,2583.568,14463872.6,14190108.9,14607951.24
120.87,130.0,124.97,119.0,231898.8,5.61,4.7,119.31,122.159,127.928,201161.28,190307.84,188916.82,3.75,4483.013,4507.344,4441.655,4441.054,5267280.0,-34.965,-0.78,4463.114,4392.657,4245.048,6227764.2,6654841.5,6265323.0,14909.06,15009.729,14818.64,14818.64,276318720.0,-53.312,-0.36,14761.191,14575.824,14276.952,316239244.8,333770755.2,328667424.89,8828.277,8893.527,8777.176,8776.651,23941710.0,-20.977,-0.24,8807.531,8688.843,8604.501,28288080.8,28863192.6,28694567.78,2825.161,2918.745,2857.89,2825.161,15267243.0,60.366,2.16,2765.127,2662.168,2598.808,14379417.0,14461144.2,14644578.56
123.99,123.99,118.0,116.58,130468.82,-6.97,-5.58,118.614,121.172,127.406,184156.4,187324.94,185840.61,2.11,4441.343,4487.57,4480.464,4387.426,4941734.0,38.809,0.87,4480.47,4411.974,4257.439,5959001.0,6447308.7,6195660.42,14846.478,14958.791,14860.53,14714.912,264061792.0,41.89,0.28,14813.558,14646.943,14307.666,298418412.8,326746809.6,325267128.42,8799.727,8845.07,8812.721,8693.967,23432054.0,35.545,0.41,8792.117,8725.895,8615.46,26456312.8,28573761.8,28417593.37,2868.102,2884.442,2845.252,2803.817,13214881.0,-12.638,-0.44,2787.227,2700.294,2611.779,14086278.4,14387596.1,14569331.32
115.99,117.0,113.78,108.69,145891.31,-4.22,-3.58,117.082,120.607,126.725,182891.17,177487.29,183843.15,2.36,4479.848,4488.865,4298.706,4282.237,5728586.0,-181.758,-4.06,4434.732,4420.137,4259.502,5762541.2,6163034.5,6172306.7,14831.905,14831.905,14233.098,14145.501,300637792.0,-627.432,-4.22,14698.293,14683.093,14303.938,289495436.8,319773648.0,324035661.6,8797.677,8818.815,8570.619,8519.011,26055260.0,-242.102,-2.75,8719.173,8761.553,8613.218,25595522.4,28302519.2,28299476.7,2830.794,2845.711,2783.443,2753.87,11942583.0,-61.809,-2.17,2794.417,2736.154,2620.362,13746387.8,14173304.6,14437993.9
116.0,121.05,114.94,111.77,165344.95,1.16,1.02,118.21,119.692,125.815,174918.86,178249.76,183791.99,2.68,4311.641,4376.353,4229.266,4187.368,4817330.0,-69.44,-1.61,4385.342,4413.701,4272.896,5190654.4,6010296.85,6127949.43,14347.55,14569.645,14136.166,14032.021,266597216.0,-96.932,-0.68,14584.077,14652.81,14322.31,276024307.2,315506108.8,320141674.4,8629.608,8832.642,8615.402,8554.292,26615204.0,44.783,0.52,8714.814,8769.841,8614.174,24775770.4,28352800.6,28167828.3,2806.299,2927.026,2846.558,2806.299,14806440.0,63.115,2.27,2826.133,2764.2,2634.855,13824356.4,14316860.2,14429307.0
112.9,120.0,117.78,111.0,128029.82,2.84,2.47,117.894,118.517,125.249,160326.74,173884.36,181573.16,2.07,4197.896,4213.764,4112.214,4108.009,3945666.5,-117.052,-2.77,4312.461,4385.073,4278.767,4940119.3,5724558.4,6016190.05,14080.355,14226.08,14114.728,14027.603,226513296.0,-21.438,-0.15,14432.632,14589.37,14335.961,266825763.2,301767009.6,313395878.4,8589.836,8685.595,8542.094,8532.248,24320272.0,-73.308,-0.85,8663.602,8746.457,8619.872,24872900.0,27673677.8,27764898.9,2824.82,2879.682,2806.047,2801.465,12371650.0,-40.511,-1.42,2827.838,2781.312,2650.749,13520559.4,13992216.0,14203837.5
119.9,129.5,129.23,119.9,276774.62,11.45,9.72,118.746,119.028,124.62,169301.9,185231.59,185165.64,4.48,4152.984,4206.86,4205.917,4099.042,3974281.0,93.703,2.28,4265.313,4364.214,4291.186,4681519.5,5454641.85,5922315.7,14271.461,14481.438,14481.249,14165.07,254235472.0,366.521,2.6,14365.154,14563.173,14370.186,262409113.6,289324179.2,308800124.0,8641.946,8937.736,8937.736,8631.177,29839172.0,395.642,4.63,8695.714,8751.623,8652.747,26052392.4,27170236.6,27666889.7,2838.97,2974.367,2973.596,2838.97,16931098.0,167.549,5.97,2850.979,2808.053,2674.605,13853330.4,14116373.7,14228611.9
131.0,142.15,142.15,129.15,286617.91,12.92,10.0,123.576,121.095,124.688,200531.72,192344.06,191192.35,4.64,4231.271,4334.877,4333.584,4187.82,4887505.0,127.667,3.04,4235.937,4358.204,4306.149,4670673.7,5314837.35,5924549.15,14572.815,14946.651,14944.883,14447.781,317394176.0,463.634,3.2,14382.025,14597.792,14416.764,273075590.4,285747001.6,309904437.6,9008.974,9404.273,9404.142,8991.338,37263436.0,466.406,5.22,8813.999,8803.058,8696.994,28818668.8,27637490.8,28209348.1,3015.433,3150.492,3146.83,2991.328,21111860.0,173.234,5.83,2911.295,2849.261,2704.305,15432726.2,14759502.3,14594594.55
145.9,147.25,144.46,137.12,257999.78,2.31,1.62,129.712,123.397,124.856,222953.42,202922.29,196580.7,4.18,4342.37,4402.309,4401.219,4317.975,5218664.0,67.635,1.56,4256.44,4345.586,4320.125,4568689.3,5165615.25,5890575.23,14975.226,15088.96,15066.289,14879.597,334000960.0,121.406,0.81,14548.663,14623.478,14462.603,279748224.0,284621830.4,309964080.8,9436.468,9603.932,9597.214,9353.434,40302324.0,193.072,2.05,9019.318,8869.245,8741.099,31668081.6,28631802.0,28728056.7,3176.543,3254.99,3250.296,3133.964,20718040.0,103.466,3.29,3004.665,2899.541,2737.931,17187817.6,15467102.7,14859705.65
140.0,153.0,142.78,136.69,187998.34,-1.68,-1.16,135.28,126.745,124.96,227484.09,201201.48,193731.51,3.04,4402.378,4415.629,4375.76,4342.481,5104905.0,-25.459,-0.58,4285.739,4335.541,4332.134,4626204.3,4908429.35,5840478.7,15075.024,15245.813,15173.092,14962.377,347022208.0,106.803,0.71,14756.048,14670.063,14519.134,295833222.4,285928764.8,310969736.8,9547.215,9839.395,9725.186,9459.31,41158876.0,127.972,1.33,9241.274,8978.044,8794.201,34576816.0,29676293.2,29357366.3,3185.342,3271.175,3192.147,3123.918,19555484.0,-58.149,-1.79,3073.783,2949.958,2769.596,18137626.4,15980991.4,15104818.35
145.0,149.74,132.6,132.0,187086.77,-10.18,-7.13,138.244,128.069,125.198,239295.48,199811.11,192916.63,3.03,4372.816,4397.745,4378.311,4329.042,4490779.5,2.551,0.06,4338.958,4325.71,4346.842,4735226.9,4837673.1,5758514.78,15210.753,15299.794,15024.468,15003.723,337960224.0,-148.624,-0.98,14937.996,14685.314,14588.027,318122608.0,292474185.6,312289039.2,9764.357,9839.75,9706.707,9620.473,32473152.0,-18.479,-0.19,9474.197,9068.9,8862.522,36207392.0,30540146.0,29678707.2,3174.448,3228.031,3141.593,3137.275,18214778.0,-50.554,-1.58,3140.892,2984.365,2804.589,19306252.0,16413405.7,15301757.3
128.2,133.0,130.64,124.66,108604.89,-1.96,-1.48,138.526,128.636,125.398,205661.54,187481.72,188894.78,1.76,4366.822,4366.822,4308.691,4278.553,4397062.0,-69.62,-1.59,4359.513,4312.413,4352.535,4819783.1,4750651.3,5702746.4,14955.411,14955.411,14694.947,14590.757,311171360.0,-329.521,-2.19,14980.736,14672.945,14624.385,329509785.6,295959449.6,314865102.4,9677.524,9735.078,9632.983,9487.687,30966042.0,-73.724,-0.76,9613.246,9154.48,8921.662,36432766.0,31242579.2,30052885.9,3109.114,3176.115,3145.335,3059.859,16278742.0,3.742,0.12,3175.24,3013.11,2837.639,19175780.8,16514555.6,15487849.9
130.65,140.8,139.28,130.0,169788.02,8.64,6.61,137.952,130.764,125.968,182295.56,191413.64,189369.29,2.75,4277.895,4324.826,4283.491,4260.509,3800574.5,-25.2,-0.58,4349.494,4292.716,4352.345,4602397.0,4636535.35,5541922.03,14612.884,14759.086,14672.632,14564.733,295493120.0,-22.315,-0.15,14926.286,14654.155,14650.549,325129574.4,299102582.4,312924696.0,9618.501,9943.987,9929.348,9608.286,31165596.0,296.365,3.08,9718.288,9266.143,8996.019,35213198.0,32015933.4,30294847.6,3178.369,3286.408,3278.483,3178.369,16579559.0,133.148,4.23,3201.571,3056.433,2878.364,18269320.6,16851023.4,15619309.75
140.05,141.58,137.76,133.01,122986.03,-1.52,-1.09,136.612,133.162,126.885,155292.81,189123.11,183305.2,1.99,4285.777,4418.403,4417.552,4285.777,4367352.0,134.061,3.13,4352.761,4304.601,4362.369,4432134.6,4500411.95,5331723.22,14723.214,15173.919,15127.376,14704.328,318039840.0,454.744,3.1,14938.503,14743.583,14713.338,321937350.4,300842787.2,310308217.6,10000.55,10218.867,10196.282,9880.739,32915644.0,266.934,2.69,9838.101,9428.709,9095.131,33735862.0,32701971.8,30502245.5,3310.091,3340.42,3322.774,3206.778,16484613.0,44.291,1.35,3216.066,3110.366,2923.26,17422635.2,17305226.4,15739265.5
142.15,142.15,134.74,133.5,179263.17,-3.02,-2.19,135.004,135.142,127.417,153545.78,190514.94,184382.35,2.9,4434.979,4520.538,4446.288,4432.279,5141062.0,28.736,0.65,4366.867,4326.303,4370.002,4439366.0,4532785.15,5271541.0,15206.559,15618.128,15337.083,15206.559,379613280.0,209.707,1.39,14971.301,14863.675,14758.242,328455564.8,312144393.6,313825251.2,10266.235,10623.695,10387.252,10266.235,39861924.0,190.97,1.87,9970.514,9605.894,9187.868,33476471.6,34026643.8,31189722.2,3339.17,3471.949,3406.284,3339.17,18483626.0,83.51,2.51,3258.894,3166.339,2965.269,17208263.6,17672945.0,15994902.6
137.0,137.55,130.23,128.98,211280.78,-4.51,-3.35,134.53,136.387,127.452,158384.58,198840.03,186362.2,3.42,4456.435,4530.478,4529.422,4438.258,4649965.0,83.134,1.87,4397.089,4368.024,4376.548,4471203.1,4603215.0,5163886.7,15402.948,15872.588,15872.534,15402.948,355766464.0,535.451,3.49,15140.914,15039.455,14814.412,332016812.8,325069710.4,313418360.0,10451.527,10856.31,10856.31,10451.527,37317624.0,469.058,4.52,10200.435,9837.316,9291.886,34445366.0,35326379.0,31500028.4,3421.611,3531.842,3527.413,3421.447,17986736.0,121.129,3.56,3336.058,3238.475,3009.894,17162655.2,18234453.6,16113334.8
131.58,131.58,130.23,125.3,160439.8,0.0,0.0,134.448,136.487,127.758,168751.56,187206.55,186219.07,2.6,4584.984,4658.273,4657.596,4562.989,6555913.0,128.174,2.83,4466.87,4413.191,4388.703,4902973.3,4861378.2,5158010.03,16084.038,16191.152,16045.797,15731.01,436129056.0,173.263,1.09,15411.084,15195.91,14879.541,357008352.0,343259068.8,316291624.0,11031.334,11119.231,10929.201,10726.051,40271592.0,72.891,0.67,10459.679,10036.463,9394.043,36306476.0,36369621.0,31769928.8,3594.589,3618.236,3516.627,3438.566,22957870.0,-10.786,-0.31,3410.316,3292.778,3050.416,18498480.8,18837130.8,16476752.25
122.5,127.94,126.94,122.4,193264.3,-3.29,-2.53,131.98,134.966,128.031,173446.82,177871.19,185107.62,3.13,4660.075,4814.672,4813.798,4656.825,6824614.0,156.202,3.35,4572.931,4461.213,4409.708,5507781.2,5055089.1,5184963.22,15894.14,16368.908,16351.056,15810.149,421405376.0,305.259,1.9,15746.769,15336.527,14967.159,382190803.2,353660188.8,319703595.2,10809.544,11151.774,11140.945,10748.852,37915376.0,211.744,1.94,10701.998,10210.143,9506.6,37656432.0,36434815.0,32036152.9,3415.668,3499.535,3467.916,3370.836,17747192.0,-48.711,-1.39,3448.203,3324.887,3087.074,18732007.4,18500664.0,16630083.15
126.99,136.0,134.82,126.84,153304.09,7.88,6.21,131.392,134.002,128.7,179510.43,167401.62,185161.96,2.48,4854.85,4911.685,4910.897,4779.075,7048928.5,97.099,2.02,4671.6,4512.181,4428.883,6044096.5,5238115.55,5201865.4,16456.23,16904.146,16903.471,16397.504,446921472.0,552.415,3.38,16101.988,15520.246,15071.862,407967129.6,364952240.0,324787035.2,11247.693,11565.11,11564.428,11197.946,41057944.0,423.483,3.8,10975.627,10406.864,9638.055,39284892.0,36510377.0,32571089.5,3471.795,3619.485,3618.231,3471.795,18796696.0,150.315,4.33,3507.294,3361.68,3130.611,19194424.0,18308529.6,16887816.15
135.0,136.5,128.94,127.3,168399.12,-5.88,-4.36,130.232,132.618,129.682,177337.62,165441.7,183321.59,2.73,4932.846,4958.156,4941.714,4857.056,6811654.0,30.817,0.63,4770.685,4568.776,4452.158,6378214.9,5408790.45,5158609.9,16988.904,17061.918,16963.521,16610.779,444795232.0,60.051,0.35,16427.276,15699.289,15184.676,421003520.0,374729542.4,330329153.6,11645.874,11662.562,11580.686,11355.445,39901448.0,16.258,0.14,11214.314,10592.414,9785.229,39292796.8,36384634.2,33030463.7,3638.21,3662.98,3628.673,3546.584,19933554.0,10.442,0.29,3551.772,3405.333,3177.646,19484409.6,18346336.6,17163664.0
128.95,128.95,119.91,118.18,234180.94,-9.03,-7.0,128.168,131.349,129.709,181917.65,170151.11,184981.11,3.79,4943.742,4986.503,4620.266,4614.241,7829646.0,-321.448,-6.5,4788.854,4592.972,4459.341,7014151.1,5742677.1,5290175.1,16953.604,17153.803,15912.947,15909.101,522049632.0,-1050.575,-6.19,16435.358,15788.136,15236.725,454260153.6,393138483.2,342806334.4,11587.388,11733.492,10851.555,10851.555,44987428.0,-729.131,-6.3,11213.363,10706.899,9887.899,40826757.6,37636061.8,34088103.9,3618.339,3677.325,3432.982,3432.982,20439582.0,-195.691,-5.39,3532.886,3434.472,3209.419,19974978.8,18568817.0,17491111.35
119.2,127.77,122.12,118.7,158950.41,2.39,2.0,126.546,130.497,129.567,181619.77,175185.67,181333.69,2.57,4603.465,4698.193,4611.744,4431.563,6112624.0,-8.522,-0.18,4779.684,4623.277,4467.845,6925493.3,5914233.3,5332442.3,15920.326,16386.055,16100.448,15299.647,412437248.0,187.501,1.18,16446.289,15928.687,15300.816,449521792.0,403265072.0,349612260.8,10856.875,11194.217,10972.107,10456.85,34583560.0,120.552,1.11,11221.944,10840.811,9997.646,39689151.2,37997813.6,34620196.4,3444.062,3595.168,3542.844,3328.457,17368776.0,109.862,3.2,3538.129,3474.223,3243.666,18857160.0,18677820.4,17596188.0
123.51,129.0,128.14,123.51,168524.88,6.02,4.93,126.786,129.383,130.074,176671.89,175059.35,183236.5,2.73,4633.098,4829.502,4828.738,4615.231,5933890.5,216.994,4.71,4782.672,4677.802,4485.259,6747348.6,6127564.9,5382050.13,16247.389,16921.066,16917.525,16245.553,364798784.0,817.077,5.08,16559.582,16153.176,15403.666,438200473.6,410195638.4,354649110.4,11095.643,11500.139,11500.139,11095.643,30345824.0,528.032,4.81,11293.783,10997.891,10132.017,38175240.8,37915836.4,34965884.9,3580.077,3722.864,3718.753,3580.077,15686813.0,175.909,4.96,3588.297,3518.25,3287.341,18445084.2,18588545.8,17719784.6
129.5,140.95,140.95,127.7,250513.94,12.81,10.0,128.012,129.702,131.432,196113.86,187812.14,188467.63,4.05,4844.704,4911.574,4910.527,4797.552,6237481.0,81.789,1.69,4782.598,4727.099,4515.85,6585059.1,6314577.8,5407494.88,17051.221,17485.578,17485.578,16963.738,396498432.0,568.053,3.36,16676.004,16388.996,15566.289,428115865.6,418041497.6,359442142.4,11601.77,11896.232,11896.232,11564.221,34553588.0,396.093,3.44,11360.144,11167.886,10298.297,36874369.6,38079630.8,35390801.3,3757.104,3912.481,3901.543,3756.092,18436132.0,182.79,4.92,3644.959,3576.127,3343.246,18372971.4,18783697.7,18044462.05
144.9,155.05,154.96,144.88,320921.69,14.01,9.94,133.216,131.724,133.433,226618.37,201978.0,196246.47,5.19,4924.381,4942.065,4909.978,4822.442,6114538.5,-0.549,-0.01,4776.251,4773.468,4549.885,6445636.0,6411925.45,5472355.3,17626.916,17696.477,17538.504,17098.432,407201728.0,52.925,0.3,16791.0,16609.138,15736.406,420597164.8,420800342.4,366472368.0,11963.066,11963.066,11788.459,11551.686,33516018.0,-107.773,-0.91,11401.698,11308.006,10456.95,35597283.6,37445040.2,35735842.0,3949.284,4011.039,3982.251,3838.224,19103064.0,80.708,2.07,3715.675,3633.723,3400.031,18206873.4,18845641.5,18259293.25
154.97,160.0,151.73,141.0,220819.81,-3.23,-2.08,139.58,133.874,135.131,223946.15,202931.9,200885.96,3.57,4912.945,4947.965,4947.102,4647.407,6749524.0,37.124,0.76,4841.618,4815.236,4591.63,6229611.6,6621881.35,5612548.18,17579.357,17608.725,17501.053,16426.312,401600064.0,-37.451,-0.21,17108.622,16771.99,15905.723,396507251.2,425383702.4,375226706.4,11826.548,11826.548,11678.815,11076.029,32491982.0,-109.644,-0.93,11567.15,11390.257,10613.786,33098194.4,36962476.0,36144427.5,3991.797,4015.203,3943.467,3695.826,18215644.0,-38.784,-0.97,3817.772,3675.329,3456.902,17762085.8,18868532.3,18551492.95
